entidade;numero_processo;contrato;num_contrato_orgao;objeto;valor_global;cnpj;razao_social;data_de_celebracao;data_de_vigencia;situacao;local_da_execucao;modalidade_de_contratacao;subtipo_de_contrato;tipo_de_aquisicao;arquivo_origem;data_inicio;data_fim
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2024/02388;02900/2025;033/2025;Contratacao de Empresa Especializada em Servicos Tecnicos de Tecnologia da Informacao para atender as demandas da Secretaria de Estado de Desenvolvimento Economico SEDEC, nos termos da tabela abaixo e conforme condicoes e exigencias estabelecidas neste in;15398928.05;15011059000152;EMPRESA MATO-GROSSENSE DE TECNOLOGIA DA INFORMACAO - MTI;2025-11-03;03/11/2025 a 03/11/2030;CELEBRADO;;DISPENSA DE LICITACAO;PRESTAO DE SERVIOS DE TECNOLOGIA DA INFORMAO;40 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PESSOA JURIDICA;transparencia_excel_25.xls;2025-11-03;2030-11-03
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO2024/02578;02809/2025;037/2025;O objeto do presente instrumento e a aquisicao de materiais de copa e cozinha para atender as demandas da nova sede da Secretaria de Estado de Desenvolvimento Economico (SEDEC), com fornecimento sob demanda, conforme especificado na tabela abaixo, na qual;12034.1;20357366000120;CYAN PAPELARIA E MATERIAIS DE INFORMATICA LTDA;2025-10-21;21/10/2025 a 21/10/2026;CELEBRADO;;PREGAO ELETRONICO;56 - MATERIAL DE COPA E COZINHA;30 - MATERIAL DE CONSUMO;transparencia_excel_25.xls;2025-10-21;2026-10-21
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2024/02578;02814/2025;038/2025;O objeto do presente instrumento e a aquisicao de materiais de copa e cozinha para atender as demandas da nova sede da Secretaria de Estado de Desenvolvimento Economico (SEDEC), com fornecimento sob demanda, conforme especificado na tabela abaixo, na qual;21413.58;58643068000179;PRIME COMERCIO E CONSULTORIA EM LICITACOES LTDA;2025-10-23;23/10/2025 a 23/10/2026;CELEBRADO;;PREGAO ELETRONICO;56 - MATERIAL DE COPA E COZINHA;30 - MATERIAL DE CONSUMO;transparencia_excel_25.xls;2025-10-23;2026-10-23
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;02426/2022;044/2022/SEDEC;1.1	O objeto do presente instrumento refere-se a contratacao de empresa especializada na prestacao de servicos continuados de gerenciamento e controle da manutencao preventiva, corretiva e preditiva da frota de veiculos, incluindo toda tecnologia embarcad;125000.0;05340639000130;PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA;2025-11-12;30/11/2025 a 29/11/2026;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;PREGAO ELETRONICO;Manuteno de Veculos;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-11-30;2026-11-29
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2023/00911;02719/2025;025/2025;O presente CONTRATO tem por objeto a contratacao de servico especializado de Estudos e Elaboracao do Balanco Energetico do Estado de Mato Grosso e Mesorregioes 2025 anos base 2021, 2022, 2023 e 2024 e Analise do Sistema Eletrico de Distribuicao para a;1285840.4;33004540000100;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO - UFMT;2025-10-16;16/10/2025 a 16/01/2027;CELEBRADO;;DISPENSA DE LICITACAO;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-10-16;2027-01-16
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/00560;02932/2025;039/2025;Contratacao de servico especializado de Agente Financeiro para operacionalizacao dos recursos do Fundo de Desenvolvimento Economico - FUNDES, para atender a demandas dispostas na Lei no 11.308 de 29 de janeiro de 2021, e do Decreto no 1.024 de 29 de julho;5500000.0;06284531000130;AGENCIA DE FOMENTO DO ESTADO DE MATO GROSSO S/A;2025-10-30;30/10/2025 a 30/10/2030;CELEBRADO;;DISPENSA DE LICITACAO;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-10-30;2030-10-30
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/01930;03029/2025;042/2025;Contratacao de empresa especializada na prestacao dos servicos de execucao, acompanhamento e registro de marcas e patentes junto ao Instituto Nacional de Propriedade Industrial (INPI), incluindo protocolo, acompanhamento processual ate a decisao final, ta;10500.0;08935179000180;C. ATHAYDE;2025-11-14;14/11/2025 a 14/11/2028;CELEBRADO;;Inexigibilidade;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-11-14;2028-11-14
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/01580;02731/2025;032/2025;O objeto do presente instrumento e a prestacao dos servicos especializados de abastecimento e controle do fornecimento de combustiveis (Gasolina Comum, Alcool (etanol), Diesel, Diesel S10, Gas Natural Veicular (GNV), e agente redutor Arla 32), nas condico;945816.8;05340639000130;PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA;2025-10-14;14/10/2025 a 14/10/2027;CELEBRADO;;ADESAO;COMBUSTVEL;30 - MATERIAL DE CONSUMO;transparencia_excel_25.xls;2025-10-14;2027-10-14
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/02519;02934/2025;040/2025;O objeto do presente contrato consiste na contratacao de patrocinio ao IMAC para organizacao do Congresso Mundial da Carne 2025 - WMC 2025, que sera realizado nos dias 28 a 30 de outubro de 2025, em Cuiaba, sob a coordenacao do Instituto Mato-grossense da;500000.0;25264440000187;INSTITUTO MATO-GROSSENSE DA CARNE - IMAC;2025-10-24;24/10/2025 a 24/10/2025;CELEBRADO;;INEXIGIBILIDADE;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-10-24;2025-10-24
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/01165;02758/2025;034/2025;O objeto do presente instrumento e a aquisicao de licenca de softwares para atender a Secretaria de Estado de Desenvolvimento Economico - SEDEC, nas condicoes estabelecidas no Termo de Referencia e neste contrato.;16682.2;50366389000161;TOTALCAD COMERCIO E SERVICOS TECNOLOGICOS LTDA;2025-10-16;16/10/2025 a 16/10/2027;CELEBRADO;;ADESAO;AQUISIO DE SOFTWARE;40 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PESSOA JURIDICA;transparencia_excel_25.xls;2025-10-16;2027-10-16
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-202501165;02760/2025;035/2025;O objeto do presente instrumento e a aquisicao de licenca de softwares para atender a Secretaria de Estado de Desenvolvimento Economico-SEDEC, nas condicoes estabelecidas no Termo de Referencia.;91624.2;04198254000117;MCR SISTEMAS E CONSULTORIA LTDA;2025-10-14;14/10/2025 a 14/10/2027;CELEBRADO;;ADESAO;AQUISIO DE SOFTWARE;40 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PESSOA JURIDICA;transparencia_excel_25.xls;2025-10-14;2027-10-14
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/01528;02984/2025;041/2025;O objeto do presente instrumento e a prestacao dos servicos de MANUTENCAO PREDIAL, consistindo em instalacao, montagem, reparacao e adaptacao, com fornecimento de pecas, equipamentos, materiais e mao de obra, sendo a remuneracao por maior desconto aplicad;5000000.0;36909349000198;TMF CONSTRUCOES, IMCORPORACAO E SERVICOS LTDA;2025-11-07;07/11/2025 a 07/11/2027;CELEBRADO;;ADESAO;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-11-07;2027-11-07
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/00995;00001/2026;051/2025;Contratacao de servico de conectividade via satelite composta por equipamentos em regime de comodato, conexao via satelite, instalacao dos equipamentos e manutencao.;191900.0;11817942000183;KLTC SOLUCOES LTDA;2025-12-29;29/12/2025 a 29/12/2027;CELEBRADO;;Pregao - Eletronico;PRESTAO DE SERVIOS DE TECNOLOGIA DA INFORMAO;40 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PESSOA JURIDICA;transparencia_excel_25.xls;2025-12-29;2027-12-29
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;03326/2023;043/2023/SEDEC;O objeto do presente instrumento e a prestacao dos servicos de agente integrador para agenciamento de estudantes do ensino superior para preenchimento de bolsas de estagio, de natureza comum, para atender a demandas da Secretaria de Estado de Desenvolvime;5373.85;05342580000119;UNIVERSIDADE PATATIVA DO ASSARE;2025-11-26;30/11/2025 a 29/11/2027;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Estagirios;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-11-30;2027-11-29
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/00996;03297/2025;043/2025;Contratacao de empresa para confeccao de uniformes destinados a Secretaria Adjunta de Mineracao;75923.6;01236234000103;G & L INDUSTRIA E COMERCIO LTDA;2025-12-04;04/12/2025 a 04/12/2027;CELEBRADO;;Pregao - Eletronico;56 - MATERIAL DE COPA E COZINHA;30 - MATERIAL DE CONSUMO;transparencia_excel_25.xls;2025-12-04;2027-12-04
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;03085/2023;041/2023/SEDEC;Constitui objeto do presente instrumento a CONTRATACAO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO DE MAO DE OBRA EXCLUSIVA PARA PRESTACAO DE SERVICOS AUXILIARES A ADMINISTRACAO, COMPREENDENDO O CARGO DE AUXILIAR ADMINISTRATIVO, MEDIANTE ALOCACAO DE POST;163384.32;00081160000102;LUPPA-ADMINISTRADORA DE SERVICOS E REPRESENTACOES COMERCIAIS LTDA;2025-10-23;25/10/2025 a 25/10/2026;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Servios de Apoio Administrativo, Tcnico e Operacional;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-10-25;2026-10-25
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;03323/2023;042/2023/SEDEC;1.1.	O objeto do presente instrumento e a prestacao dos servicos de agente integrador para agenciamento de estudantes de pos graduacao, para preenchimento de bolsas de estagio, de natureza comum, para atender a demanda da Secretaria de Estado de Desenvolv;3679.5;11320576000152;SUPER ESTAGIOS LTDA;2025-11-28;30/11/2025 a 29/11/2027;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;ADESAO;Estagirios;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-11-30;2027-11-29
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2024/02865;03431/2025;015/2025;Contratacao de instituicao especializada para realizar estudo de avaliacao de eficiencia agronomica de rochas em Mato Grosso conforme a lei 12.890 de 2013 e a IN no 5 de 2016.;1100000.0;33004540000100;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO - UFMT;2025-09-02;02/09/2025 a 02/09/2027;CELEBRADO;;Dispensa de Licitacao;SERVIOS DE CONSULTORIA;35 - SERVICOS DE CONSULTORIA;transparencia_excel_25.xls;2025-09-02;2027-09-02
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2024/01001;03324/2025;044/2025;Contratacao de empresa especializada para prestacao de servicos de consultoria para estruturacao do turismo de pesca no estado de Mato Grosso.;497760.0;29992734000186;KELVEN STELLA LOPES CONSULTORIAS LTDA;2025-12-04;04/12/2025 a 04/12/2026;CELEBRADO;;Inexigibilidade;SERVIOS DE CONSULTORIA;35 - SERVICOS DE CONSULTORIA;transparencia_excel_25.xls;2025-12-04;2026-12-04
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/02378;03332/2025;045/2025;Participacao no Programa YLideranca Transformadora Pro Lider Varejo;43672.56;03658868000171;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL;2025-12-05;05/12/2025 a 06/02/2026;CELEBRADO;;Inexigibilidade;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-12-05;2026-02-06
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/02700;03344/2025;046/2025;O Curso de Especializacao em Agronegocios (MBA USP/ESALQ).;11820.6;63025530000104;UNIVERSIDADE DE SAO PAULO;2025-12-09;09/12/2025 a 09/12/2026;CELEBRADO;;Inexigibilidade;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-12-09;2026-12-09
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/01560;03471/2025;049/2025;Contratacao de empresa especializada na prestacao de servicos de seguro veicular para atender as necessidades da Secretaria de Estado de Governo de Mato Grosso, compreendendo a cobertura de sinistros decorrentes de colisao, incendio, roubo, furto, danos a;10194.0;61198164000160;PORTO SEGURO COMPANHIA DE SEGUROS GERAIS;2025-12-19;19/12/2025 a 19/12/2027;CELEBRADO;;Dispensa de Licitacao;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-12-19;2027-12-19
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/01594;03479/2025;047/2025;O objeto do presente instrumento e a contratacao de servicos de gerenciamento, administracao e controle de manutencao em geral, englobando servicos mecanicos de toda a ordem, com fornecimento e reposicao de pecas e acessorios para veiculos, embarcacoes, m;200000.0;12039966000111;LINK CARD ADMINISTRADORA DE BENEFICIOS EIRELI ME;2025-12-22;22/12/2025 a 22/12/2026;CELEBRADO;;ADESAO;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-12-22;2026-12-22
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/02758;03480/2025;050/2025;O objeto do presente instrumento e a prestacao dos servicos de controle de vetores e pragas urbanas para atender as demandas dos Orgaos e Entidades do Poder Executivo Estadual, nas condicoes estabelecidas no Termo de Referencia.;6960.0;13255330000170;QUASAR SERVICOS E DEDETIZACAO LTDA;2025-12-19;19/12/2025 a 19/12/2027;CELEBRADO;;ADESAO;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-12-19;2027-12-19
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2024/02523;01077/2025;009/2025;Prestacao dos servicos de auxiliar de carga e descarga, envolvendo as atividades de carga, descarga, movimentacao, empilhamento e desempilhamento de equipamentos e materiais em geral, eletronicos, mobiliario, material de consumo, caixas de arquivo, gar;182581.44;23280429000185;CUIABANA SERVICOS TERCEIRIZADOS LTDA;2025-05-14;14/05/2025 a 14/05/2027;CELEBRADO;;PREGAO ELETRONICO;SERVIO DE OFICIAL DE SERVIO GERAIS;37 - LOCACAO DE MAO-DE-OBRA;transparencia_excel_25.xls;2025-05-14;2027-05-14
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;00565/2023;001/2023/SEDEC;O objeto do presente instrumento refere-se a contratacao de empresa especializada na prestacao de servicos de Vigilancia Armada e Desarmada para atender a demanda dos Orgaos/Entidades do Poder Executivo Estadual nos municipios de Cuiaba e Varzea Grande, c;552156.0;10364152000470;LINCE SEGURANCA PATRIMONIAL LTDA;2025-01-17;20/01/2025 a 19/01/2026;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;PREGAO ELETRONICO;SERVIOS DE VIGILNCIA;37 - LOCACAO DE MAO-DE-OBRA;transparencia_excel_25.xls;2025-01-20;2026-01-19
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/01343;01703/2025;019/2025;O objeto do presente instrumento e a prestacao dos servicos especializados no fornecimento de mao de obra para prestacao de servicos continuados de de limpeza, asseio, conservacao e jardinagem, com fornecimento de mao de obra e insumos diversos necessario;1165416.48;02977954000184;CSF SERVICOS DE LIMPEZA EIRELI;2025-07-28;28/07/2025 a 08/07/2028;CELEBRADO;;ADESAO;SERVIOS DE LIMPEZA;37 - LOCACAO DE MAO-DE-OBRA;transparencia_excel_25.xls;2025-07-28;2028-07-08
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;02893/2023;032/2023/SEDEC;1.1.	O objeto do presente instrumento e a prestacao dos servicos de agente integrador para agenciamento de estudantes do ensino medio, para preenchimento de bolsas de estagio, de natureza comum, para atender a demandas da Secretaria de Estado de Desenvolv;12000.0;11320576000152;SUPER ESTAGIOS LTDA;2025-09-15;14/09/2025 a 15/09/2027;CELEBRADO;Av. Presidente Getulio Vargas, n 1077 bairro: Goiabeiras - Cuiaba MT;PREGAO ELETRONICO;Estagirios;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_25.xls;2025-09-14;2027-09-15
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/00278;01671/2025;018/2025;Contratacao de empresa especializada em engenharia para a execucao de reforma geral do Terminal de Turismo Social e Lazer da Salgadeira, visando atender as necessidades da Secretaria de Estado de Desenvolvimento Economico de Mato Grosso, conforme especifi;6266185.09;52577940000141;KOURY ENGENHARIA LTDA;2025-11-19;23/07/2026 a 07/12/2026;CELEBRADO;;DISPENSA DE LICITACAO;Obras de Infra-Estrutura;51 - OBRAS E INSTALACOES;transparencia_excel_26.xls;2026-07-23;2026-12-07
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;03083/2023;040/2023/SEDEC;Constitui objeto do presente instrumento a contratacao de empresa especializada no fornecimento de mao de obra para execucao do servico de vigilancia e seguranca armada patrimonial, para atender a Secretaria de Estado de Desenvolvimento Economico SEDEC;1104009.6;06088000000414;TOTAL - VIGILANCIA E SEGURANCA LTDA;2025-10-16;20/10/2026 a 20/10/2026;CELEBRADO;Terminal de Turismo Social e Lazer da Salgadeira;ADESAO;SERVIOS DE VIGILNCIA;37 - LOCACAO DE MAO-DE-OBRA;transparencia_excel_26.xls;2026-10-20;2026-10-20
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/02607;00390/2026;001/2026;Concessao atitulo gratuito para a gestao do YTerminal de Turismo Social e Lazer da SalgadeiraY (YTerminalY), visando a prestacao de servicos de interesse publico. Esta concessao abrange a revitalizacao, modernizacao, operacao, manutencao e ampliacao dos s;1.0;03658968000106;SERVICO SOCIAL DO COMERCIO - SESC/AR/MT;2026-02-13;13/02/2026 a 13/02/2056;CANCELADO;;Dispensa de Licitacao;MATERIAL OU SERVIO DE DISTRUIO GRATUITA;32 - MATERIAL, BEM OU SERVICO PARA DISTRIBUICAO GRATUITA;transparencia_excel_26.xls;2026-02-13;2056-02-13
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/02607;00394/2026;001/2026;Concessao atitulo gratuito para a gestao do YTerminal de Turismo Social e Lazer da SalgadeiraY (YTerminalY), visando a prestacao de servicos de interesse publico. Esta concessao abrange a revitalizacao, modernizacao, operacao, manutencao e ampliacao dos s;0.0;03658968000106;SERVICO SOCIAL DO COMERCIO - SESC/AR/MT;2026-02-13;13/02/2026 a 13/02/2056;CELEBRADO;;DISPENSA DE LICITACAO LEI 14133/2021;MATERIAL OU SERVIO DE DISTRUIO GRATUITA;32 - MATERIAL, BEM OU SERVICO PARA DISTRIBUICAO GRATUITA;transparencia_excel_26.xls;2026-02-13;2056-02-13
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2024/00989;00313/2025;001/2025;Contratacao de servico especializado para fornecer uma plataforma em BI (business intelligence) com dados de fluxo de passageiros do setor aereo de Mato Grosso, qualitativo e quantitativo, que permite compreender o processo de compra, preferencia dos vi;270000.0;45456273000183;SPRINT DADOS INOVA SIMPLES (I.S.);2026-01-22;23/01/2026 a 22/01/2027;CELEBRADO;Av. Pres. Getulio Vargas, 1077, Bairro: Goiabeiras, Cuiaba-MT, CEP: 78032-000;INEXIGIBILIDADE LEI 14133/2021;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_26.xls;2026-01-23;2027-01-22
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2026/00035;00415/2026;002/2026;O objeto do presente instrumento e a contratacao de empresa especializada no fornecimento de agua mineral natural com capacidade de 20 (vinte) litros para atender as demandas dos Orgaos/Entidades do Poder Executivo Estadual, no ambito de Cuiaba e Varzea G;80200.0;01354498000153;UGOLINI CAMPOS LTDA;2026-02-19;19/02/2026 a 19/02/2028;CELEBRADO;;ADESAO;56 - MATERIAL DE COPA E COZINHA;30 - MATERIAL DE CONSUMO;transparencia_excel_26.xls;2026-02-19;2028-02-19
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;498682;01091/2021;021/2021;O presente contrato tem como objeto a contratacao de servicos de Tecnologia da Informacao para atender a demanda da Secretaria de Estado de Desenvolvimento Economico - SEDEC, de acordo com os marcos e as especificacoes deste Termo de Referencia;872781.28;15011059000152;EMPRESA MATO-GROSSENSE DE TECNOLOGIA DA INFORMACAO - MTI;2025-07-18;21/01/2026 a 21/01/2026;CELEBRADO;;DISPENSA DE LICITACAO;SERVIOS DE TECNOLOGIA DE INFORMTICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_26.xls;2026-01-21;2026-01-21
SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SEDEC-PRO-2025/01553;02750/2025;036/2025;Contratacao de empresa especializada para a elaboracao de projeto executivo voltado ao controle de acesso e seguranca predial, abrangendo sistema de CFTV, instalacao de portas com leitor biometrico e catracas.;59861.74;45563451000175;NORD SERVICOS LTDA;2026-01-19;16/04/2026 a 16/04/2026;CELEBRADO;;;OUTROS SERVIOS DE TERCEIROS - PESSOA JURDICA;39 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;transparencia_excel_26.xls;2026-04-16;2026-04-16
